

-- Schedd: lpcschedd3.fnal.gov : <131.225.188.235:9618?... @ 10/11/23 11:54:16
 ID          OWNER            SUBMITTED     RUN_TIME ST PRI SIZE  CMD
79291623.1   peteryou       10/11 11:24   0+00:06:47 R  0     0.0 exe_NONE_ST_tW-channel_top_MC_2016.sh 1
79291623.6   peteryou       10/11 11:24   0+00:06:01 R  0     0.0 exe_NONE_ST_tW-channel_top_MC_2016.sh 6
79291623.9   peteryou       10/11 11:24   0+00:05:23 R  0     0.0 exe_NONE_ST_tW-channel_top_MC_2016.sh 9
79291624.0   peteryou       10/11 11:24   0+00:03:22 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 0
79291624.1   peteryou       10/11 11:24   0+00:03:14 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 1
79291624.2   peteryou       10/11 11:24   0+00:03:14 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 2
79291624.3   peteryou       10/11 11:24   0+00:03:12 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 3
79291624.4   peteryou       10/11 11:24   0+00:03:06 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 4
79291624.5   peteryou       10/11 11:24   0+00:02:35 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 5
79291624.6   peteryou       10/11 11:24   0+00:02:34 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 6
79291624.7   peteryou       10/11 11:24   0+00:02:33 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 7
79291624.8   peteryou       10/11 11:24   0+00:02:28 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 8
79291624.9   peteryou       10/11 11:24   0+00:02:27 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 9
79291624.10  peteryou       10/11 11:24   0+00:02:15 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 10
79291624.11  peteryou       10/11 11:24   0+00:02:05 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 11
79291624.12  peteryou       10/11 11:24   0+00:02:02 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 12
79291624.13  peteryou       10/11 11:24   0+00:01:38 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 13
79291624.14  peteryou       10/11 11:24   0+00:01:24 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 14
79291624.15  peteryou       10/11 11:24   0+00:00:50 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 15
79291624.16  peteryou       10/11 11:24   0+00:00:48 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 16
79291624.17  peteryou       10/11 11:24   0+00:00:43 R  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2017.sh 17
79291625.0   peteryou       10/11 11:24   0+00:00:33 R  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 0
79291625.1   peteryou       10/11 11:24   0+00:00:25 R  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 1
79291625.2   peteryou       10/11 11:24   0+00:00:25 R  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 2
79291625.3   peteryou       10/11 11:24   0+00:00:13 R  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 3
79291625.4   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 4
79291625.5   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 5
79291625.6   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 6
79291625.7   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 7
79291625.8   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 8
79291625.9   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 9
79291625.10  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 10
79291625.11  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 11
79291625.12  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 12
79291625.13  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 13
79291625.14  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 14
79291625.15  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 15
79291625.16  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 16
79291625.17  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 17
79291625.18  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 18
79291625.19  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 19
79291625.20  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 20
79291625.21  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 21
79291625.22  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 22
79291625.23  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 23
79291625.24  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 24
79291625.25  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-2500toInf_MC_2018.sh 25
79291626.0   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 0
79291626.1   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 1
79291626.2   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 2
79291626.3   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 3
79291626.4   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 4
79291626.5   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 5
79291626.6   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 6
79291626.7   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 7
79291626.8   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 8
79291626.9   peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 9
79291626.10  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 10
79291626.11  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 11
79291626.12  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 12
79291626.13  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 13
79291626.14  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 14
79291626.15  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 15
79291626.16  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 16
79291626.17  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 17
79291626.18  peteryou       10/11 11:24   0+00:00:00 I  0     0.0 exe_NONE_WJetsToLNu_HT-100to200_MC_2018.sh 18
